검색어,후보제목,후보링크,후보언론사,매칭과거일자,매칭과거제목,매칭과거링크,중복판정이유,공유주체,공유사건태그,종합점수,제목점수,토큰점수,본문점수
네이버,서울 종로구 아파트 단지 안 대형 나무 쓰러져 양방향 도로 통제,https://news.google.com/rss/articles/CBMiakFVX3lxTE93WEtJbUlnYnByX0NSWEZBWENjVUxlZjdaY2VkQWprcHFDTEFXbHg2R0pBUVF4cDhrY2tLRkFXenJIS01EWkZIdVU5bjVVRUNLODhHNXctR1h1UTBrSEdvRXUySGRXakhoZGc?oc=5,뉴스1,COLLECTION_FILTER,,,collection_relevance:brand_keyword_absent_from_title_and_front_summary,,,,,,
네이버,컴퓨텍스 2026 폐막…젠슨 황 AI PC 청사진·韓 AI 동맹 돋보여,https://news.google.com/rss/articles/CBMiZEFVX3lxTE55LVZNbUpOZmdSN3dMT25WdmRORkpNM3ZtQjlKbHlmQ2tPMXlfUEVBYmQ0TEVoUl9TZkwwSnlFVlFtRGU5VnUtZnVVQUNPY09zUm0zeUhWOVNXMk54c0I5c2FDdjg?oc=5,뉴스1,COLLECTION_FILTER,,,collection_relevance:photo_or_caption_title,,,,,,
네이버,[알림] 뉴스1 콘텐츠 저작권 고지,https://news.google.com/rss/articles/CBMiYkFVX3lxTE9OaHdPTkxSMXlIRjFZT1pESms0aTIxQnJIMFV4bDlzMHlxT29zek9kMXE3M2djMU9CNTY0amVkcDZqWWZ5NDgwUUVuNTY3ZVBNNUVzVmdrdDhsaU1CMFRfT0Z3?oc=5,뉴스1,COLLECTION_FILTER,,,collection_relevance:brand_keyword_absent_from_title_and_front_summary,,,,,,
네이버,"""어디 보자, 젠슨 황 어딨지?""…동선 추적 사이트 방문자 7만명 육박",https://news.google.com/rss/articles/CBMiZ0FVX3lxTE05NTJQZ1U5Ml9HRlJYV2c0bzJjalJuYkdLWEJzSVNvWlUyZXB4SGdocG1HREN6aWFRQWVqRGlHT3NGak9UQjY0VlFzQno5UWdva0hCb1hwUWY4WEllTmJ5bFdGTGo0NG8?oc=5,뉴스1,COLLECTION_FILTER,,,collection_relevance:brand_keyword_absent_from_title_and_front_summary,,,,,,
네이버,ETF 업&다운,https://news.google.com/rss/articles/CBMiT0FVX3lxTE52UElaMFFuTU01U1JGZ1VuN2paeUpZNGp1a2JaZ2VlMXl6UDhhNmNWZzU2SEx4cHZRcUlzV0pjMGgtS05kbTFTcDBvcklpRG8?oc=5,뉴스1,COLLECTION_FILTER,,,collection_relevance:brand_keyword_absent_from_title_and_front_summary,,,,,,
네이버,"젠슨황, '대상혁' 만난다…韓 게임 애정으로 페이커 회동 타진",https://news.google.com/rss/articles/CBMiZEFVX3lxTE9ES2RYck1EVDdENUNSWGFwMndqa1k1Y1kyQnhVTzNYaUQ5MC1FWXQ1b09pUVZkZlJ5d09zY2Y3V1Q4bk5zOHV0amVJdld4Rlh3cDV5Q2FyMEdTaDBVLVg4SjYwZzI?oc=5,뉴스1,COLLECTION_FILTER,,,collection_relevance:brand_keyword_absent_from_title_and_front_summary,,,,,,
네이버,[부고] 최상규 씨(제12대 경기도의회 의원 당선인) 장모상,https://news.google.com/rss/articles/CBMiVkFVX3lxTE9YY1Nya2xaWU1ab2FkZG5vMVRRNzgyY1ZtVkhEQ083NnB3VW9wUzZtRkc5R0djWTZlaFlTdFo0aTgyV1F3SzJ0cVQyLW5tcGFHcy1Ka1l3?oc=5,뉴스1,COLLECTION_FILTER,,,collection_relevance:brand_keyword_absent_from_title_and_front_summary,,,,,,
네이버,고양 장항동서 40대 근로자 화물용 승강기에 끼여 숨져,https://news.google.com/rss/articles/CBMiVkFVX3lxTE9IT0l4YjJ2WWllOEZpR0E2bXRUczBnQnJEYWFRQ29MUEhGTTZGUEU0VG9BVFB0ZXZNS2JzVjlBSGt6Z2J4T3J6NjNNM1JiTnpCNmJCSHpR?oc=5,뉴스1,COLLECTION_FILTER,,,collection_relevance:brand_keyword_absent_from_title_and_front_summary,,,,,,
네이버,충북 피싱 사기 건수 1년 전보다 266건 감소…피해액은 85억↓,https://news.google.com/rss/articles/CBMiX0FVX3lxTE94c0c1dUdLNFVnd3BSNG9ENmxVV0dob0habTJPSjVpa0dHaFYxNFN2bGE2VWE1QUVyYnFsbGRIWEp4Y3NMV283TWpOLU1ORTdEZ0luQjVHYkp4OE1ud3ow?oc=5,뉴스1,COLLECTION_FILTER,,,collection_relevance:brand_keyword_absent_from_title_and_front_summary,,,,,,
네이버,"'가짜뉴스 유포'…경기북부경찰, 선거사범 195명 조사",https://news.google.com/rss/articles/CBMiVkFVX3lxTE9xVVpCX0o5OXlZUV9UajMzUjNPWl9XQjdiQkJUUGVWNXdqSTBseWdLbENubWZmY1pGbEpCVnlFd2M2RmZRWi03V2E2OTJLM2QwU3NiSU5B?oc=5,뉴스1,COLLECTION_FILTER,,,collection_relevance:brand_keyword_absent_from_title_and_front_summary,,,,,,
네이버,[프로야구] 전적 종합(4일),https://news.google.com/rss/articles/CBMiV0FVX3lxTE94a0dYdE1PU0FQSW1EWEJHREQtMlhBbGRSRlZPbkJMNnN5VjZZZEdGWFhEd1EwREhKMEd4SGNtZGhsRkJUbEpEM290Q05ocTk5emF0S00yYw?oc=5,뉴스1,COLLECTION_FILTER,,,collection_relevance:brand_keyword_absent_from_title_and_front_summary,,,,,,
네이버,[6.3지선-표]서울 기초단체장(구청장) 당선인 명단,https://news.google.com/rss/articles/CBMiZEFVX3lxTFBqT1E5RkhqRWZrV3lSb2lXaXAxeUd5ZmFMT2NVUFNQaWZSTFg2c2Y3ODdTUUxyMlpiTGpxTldnSHVQVzUxZ1FjZUFId1F4YUNKM01UNGt3TFpBWnJnY1J6b0dQb1A?oc=5,뉴스1,COLLECTION_FILTER,,,collection_relevance:brand_keyword_absent_from_title_and_front_summary,,,,,,
네이버,"송백경, 21년 만에 원타임 탈퇴 공식 선언…""너저분한 과거와 선 긋고파""",https://news.google.com/rss/articles/CBMiakFVX3lxTFBNUjRuOTZ3aERWN1doLVhkLVBrOEl2OUF1UlBBWDNBRElMa3RjNEdjazRVempwMjctWUpINEhRRXVMMXAwVE5RdDlkdTFUN2dkSngyd3RzWkJienlTZ19aaTItNm1MeENPckE?oc=5,뉴스1,COLLECTION_FILTER,,,collection_relevance:brand_keyword_absent_from_title_and_front_summary,,,,,,
네이버,이라크서 '훈련 관련 사고'로 美·英 병사 2명 사망,https://news.google.com/rss/articles/CBMiWEFVX3lxTE5JcWZaMERBcl9GeTA3Q3ljNWpVUDhMcDJJcGxpdWFXYWdZUFlZcTc4S195cm5sSHJ2WjZXZWVFMTZNNVdKRV9RMXhxNHVzdGlSSl9SZjdqNTA?oc=5,뉴스1,COLLECTION_FILTER,,,collection_relevance:brand_keyword_absent_from_title_and_front_summary,,,,,,
네이버,"권은비, 비키니 입고 뽐낸 섹시미…워터밤 여신다운 아찔 볼륨감·뒤태 [N샷]",https://news.google.com/rss/articles/CBMiZEFVX3lxTFBSSlRRUExkbDhKdGV3dkhmcnNIdHZ0ZXVXcjlsMkxra3gxX0RVU2U3VnBYMkM3ME5BRllXd19venIwbi1EdHhIRHdqN3EzRVpjTWVwR0VIbDBSSW9NNlJESlNvNkk?oc=5,뉴스1,COLLECTION_FILTER,,,collection_relevance:brand_keyword_absent_from_title_and_front_summary,,,,,,
네이버,"KT클라우드, 공공 전용 'NPU 서버' 출시…국내 첫 사례",https://news.google.com/rss/articles/CBMiX0FVX3lxTE0wTWpqSFJoM0x4S29faVBmWWNQVnhzYi13YkhzS1NZOHlkemlOVVJXeFhOMWRreXM4cDdTMVBYVjZFS01rS3VaN0hOYTFFcS1GVU1KZHV4NVFDd2VLT2pn?oc=5,뉴스1,COLLECTION_FILTER,,,collection_relevance:brand_keyword_absent_from_title_and_front_summary,,,,,,
네이버,"민주당 33, 국민의힘 17…충남도의회 다수당 '역전'",https://news.google.com/rss/articles/CBMiYEFVX3lxTE5nYlQyUE9VQTdrMEt3ZkNtc3lvb1A4TVV4U3VBeS0tMnhNM0tJMVBvLU9VNGJLM2p5emR0dlVQemdOOHRrNHBHdEplbzNWYWxXaWpTLXpfYzQyb081TTRaOA?oc=5,뉴스1,COLLECTION_FILTER,,,collection_relevance:brand_keyword_absent_from_title_and_front_summary,,,,,,
네이버,"코레일, 전국 13개 역서 승강기 안전 캠페인 개최",https://news.google.com/rss/articles/CBMiYEFVX3lxTFBjRHJRVFNDU3laeFE3Zi1EZmVuQ0hBa0hwaE9GaVpYeWVPTHNqVWpLdzlBU3dlcVpiN20zZ2szLWJfZFpKOXF5UHBnV0dJMGFJRE05Qmt2bzg2ZVBkUzRwaQ?oc=5,뉴스1,COLLECTION_FILTER,,,collection_relevance:brand_keyword_absent_from_title_and_front_summary,,,,,,
네이버,국립소방병원 8일 정식 개원…13개 진료과목,https://news.google.com/rss/articles/CBMiX0FVX3lxTE9NODZPT0ZHSDBaTG9fRF9YY3BtOG1uX0VTZVlYRWl6ZUdJbjFyRVBYRGM4M2VBblFZcVp5aGFHV18tTDhWdDhKMC1PTllZZjFaUFdVZjF1QW94cWdmMU4w?oc=5,뉴스1,COLLECTION_FILTER,,,collection_relevance:brand_keyword_absent_from_title_and_front_summary,,,,,,
네이버,中서 옛 일본군 화학탄 처리 중 독가스 누출…日작업자 2명 입원,https://news.google.com/rss/articles/CBMiXkFVX3lxTE5PcVZhTzhtcGtHTUVlTUpPclNSVl9jeXBoMjhVQmQxREZyX1FYRmdfd05PbmduMl9jN012akp5TFVlUmF6RnZoa05NM0NzT190NUZVdGhSc0x4bXByc1E?oc=5,뉴스1,COLLECTION_FILTER,,,collection_relevance:brand_keyword_absent_from_title_and_front_summary,,,,,,
네이버,"금강환경청, 5일 갑천서 ‘초록 발자국 남기기’ 행사",https://news.google.com/rss/articles/CBMiYEFVX3lxTE16M1hUYmczam10WE15VVRwQjJzRE9zczFHeDRnX2NmUlRXbk0wcWlzMVowejZlYXMtTnZlWklTSzcyX3VuVUkxRDdzS2V5dXpaLXBCUllCejJtR0lvLTZzVA?oc=5,뉴스1,COLLECTION_FILTER,,,collection_relevance:brand_keyword_absent_from_title_and_front_summary,,,,,,
네이버,"대법·헌재, 재판소원 기록 공유 해법 찾는다…내주 실무 협의(종합)",https://news.google.com/rss/articles/CBMiZEFVX3lxTFBUZE5sRXQydktKbm82aDFwMkR4TTYzbFdoaGRlaXlvaXE5a3ljdkZadEdzdnhGck42ZVl2VHhnUkh6aUFhbVE3eEEyOUlZQ0Y5UHN6QUFSQmJDZ2xwZEhfbUhFSUc?oc=5,뉴스1,COLLECTION_FILTER,,,collection_relevance:brand_keyword_absent_from_title_and_front_summary,,,,,,
네이버,"'채널 십오야' 대만 자막 논란에 사과 ""번역 과정서 발생한 실수""",https://news.google.com/rss/articles/CBMiZEFVX3lxTE0zTEMtNld3WGpIbEVUdE5mdDBTOGlYU1VsT0VnODNTQVdaZE5EekZOeDNUYXAxSFJoUWFXSjJiZ3ZEOVp4NjZwdUIxN1k0UFBaa2F2SE4wTXVROFRwTFpYTFczMHE?oc=5,뉴스1,COLLECTION_FILTER,,,collection_relevance:brand_keyword_absent_from_title_and_front_summary,,,,,,
네이버,"주인 바뀌는 카카오게임즈, 라인게임즈 출신 사내이사 영입",https://news.google.com/rss/articles/CBMiX0FVX3lxTE5NZmFXeTNmeXV4M0E1R1lCMlBTaFBzLUN5UWN6Z1l3S3NPOFl2NEk0b09xSm5MTUhCTjBsNGVIdnluU25wVTBDUUtqcGpPbHNOZnhSdE01dkpldkRxQTV3?oc=5,뉴스1,COLLECTION_FILTER,,,collection_relevance:brand_keyword_absent_from_title_and_front_summary,,,,,,
네이버,"이스라엘 국방장관 ""레바논 휴전에도 군사 작전은 계속될 것""",https://news.google.com/rss/articles/CBMiYkFVX3lxTFA2cFNWRlphd0RoOTRPWEJqMzZyTUotVE5Yc2RtUkc0cnE4RzJQX00wVG9CWl9rRzlEOXBtOGdCRUpSV2k2b2ZWSHFLOUUxNl9IZUJuQ2djbVlzdUZVMTJlUnhB?oc=5,뉴스1,COLLECTION_FILTER,,,collection_relevance:brand_keyword_absent_from_title_and_front_summary,,,,,,
네이버,"이란 혁명수비대 ""이스라엘군, 레바논서 전쟁 전 지점까지 철수해야""",https://news.google.com/rss/articles/CBMiYkFVX3lxTE1STXFwUDk1SHh3RW5tdGNBTUExdWEyYWF3TUpzZEpJY2pQNXlMMVo3ZkhmeFl4c1lwYnkxdXpFWTNkZmhiNGxqRktmV29RUC1oUENRalJ2bVlDSlB0dWFNSEFB?oc=5,뉴스1,COLLECTION_FILTER,,,collection_relevance:brand_keyword_absent_from_title_and_front_summary,,,,,,
네이버,"최태원, 엔비디아·TSMC 이어 폭스콘과 회동…AI 인프라 동맹 강화",https://news.google.com/rss/articles/CBMiZEFVX3lxTFBnQXdzUGItcmVlenFLRUxTUnRFSzFVcEVKY3dQXzktNkxBeldXM0c5RWVIV09kaTU1TzVKUEZhOHlhU3NyS0NhX2hMOTdYc2EzWXlKdmpsalVlSGJmZ2w0WjJnQlE?oc=5,뉴스1,COLLECTION_FILTER,,,collection_relevance:brand_keyword_absent_from_title_and_front_summary,,,,,,
네이버,"인제 최초 '3선 군수' 최상기 ""군민과 함께 정원도시 조성 완수""",https://news.google.com/rss/articles/CBMiVEFVX3lxTFBBejhVRnpLZTc3dV94RVpocTV4Q0hQRDRJeDZEbW0tMUNvZlF0VEFMc0hhRmt6MU9sazI0TzZVRU1aLTdWbUVON0NuUXh5MjBlY0RfSA?oc=5,뉴스1,COLLECTION_FILTER,,,collection_relevance:brand_keyword_absent_from_title_and_front_summary,,,,,,
네이버,"에이비엘바이오, ABL503 병용요법 평가 위해 임상 1상 IND 변경 신청",https://news.google.com/rss/articles/CBMiYEFVX3lxTE9vVG9iMlFydV9oQld3SFIwRUxLb0dCTGFWZ1l5V3NXZmswZVBWWm9yc3FhM0VfNC1md2FEd3NxemxFU2xrczgxOW9CbDJJZGp0MDN3T2V2MUFaVm0zdlpTZw?oc=5,뉴스1,COLLECTION_FILTER,,,collection_relevance:brand_keyword_absent_from_title_and_front_summary,,,,,,
네이버,'에베레스트 하산 중 실종' 50대 네팔인 셰르파 6일 만에 생환,https://news.google.com/rss/articles/CBMiXkFVX3lxTFBya0lISUswY1pzSHp4UEFkald4VUFZMy1rUU42QmFyT2lUR1NyMmdGV2xOUHEtWGRUa2xIOEx1VDduMEVnRS1NbE5BQXVmR0hRZ09DOUlzajV2MTdlM0E?oc=5,뉴스1,COLLECTION_FILTER,,,collection_relevance:brand_keyword_absent_from_title_and_front_summary,,,,,,
네이버,"넥슨 프로그래밍 대회 참가자 모집…""AI 중심으로 새단장""",https://news.google.com/rss/articles/CBMiX0FVX3lxTE56bjkwMzkxNXhaandjOXpiRnN4aEdCXzlFcE12dUxNNTd2OWxxSHZzYkVLVnhBTnZjQUVhVy1YV2NzcVNHNWU4S1RQckJRUmV5V2NSMlV1YTVPalpiT0Vz?oc=5,뉴스1,COLLECTION_FILTER,,,collection_relevance:brand_keyword_absent_from_title_and_front_summary,,,,,,
네이버,"김영수 국무1차장, 세계백신면역연합 이사회 의장 만나 보건협력 강화 논의",https://news.google.com/rss/articles/CBMiW0FVX3lxTE5TRHdicktKZ2FoSmVZYTl2Q044TE13UDhWVWlYeHZhMWc2S0VoOEZjUURCVTlTVy1XbE1YRE1mdDlCZ3ZKbkdNNXBCNmlETHppbzRUTTk5c2VqcEk?oc=5,뉴스1,COLLECTION_FILTER,,,collection_relevance:brand_keyword_absent_from_title_and_front_summary,,,,,,
네이버,"최휘영 장관, 예술활동증명 추경 7억원 점검…심의지연 해소 논의",https://news.google.com/rss/articles/CBMickFVX3lxTE4ybTBfOTNPTmRfcFhKUGRTb2NXOFhZZHZETmVRbU4wb3dvTUxxc0dlcWt6ckNSSm9JWF9BbTgxRmRodmhNaG5ZUlE4azdtNnBQRF9wc1ZucU9IOFRyQzVKM0g3TmluaXk3Wll6bGJtZnlPZw?oc=5,뉴스1,COLLECTION_FILTER,,,collection_relevance:brand_keyword_absent_from_title_and_front_summary,,,,,,
네이버,"경기북부보훈지청, 파주 일원서 학생·시민 대상 유해발굴 체험행사",https://news.google.com/rss/articles/CBMiVkFVX3lxTFA5UHpuNEFhX1RZN1BLVVp1TTJNRmtUMG5keERnX1U5OFk3WTVNUFo4YTVRUEhBZnE0RlhrajFqVmtsUEN0V2p6SXpFU29fcnFKMV9LdURB?oc=5,뉴스1,COLLECTION_FILTER,,,collection_relevance:brand_keyword_absent_from_title_and_front_summary,,,,,,
네이버,"조용식, 울산교육감 당선…진보 교육 '4연승' 명맥 이어",https://news.google.com/rss/articles/CBMiUkFVX3lxTFA1TU5FT0dES2hpT1NNTHJNQjBNRlJubFpDY0lQOE03V2pCMnltRkx1RjlHZmRQT1ViRGxEdTBFR3NYSVoyREdpcjRqWDV6c3VqdkE?oc=5,뉴스1,COLLECTION_FILTER,,,collection_relevance:brand_keyword_absent_from_title_and_front_summary,,,,,,
네이버,"제12대 강원도의회, 더불어민주당 24석·국민의힘 30석 확정",https://news.google.com/rss/articles/CBMiVEFVX3lxTE8wOTJ1UjlJLV8ydjU2V2VHdzlSZ0hkSWk0MjdBVVBXRFVVc2NVQzV2WDFLZE4ta0hsSG5aTkk0bjVYTVFvOWZtMWo0MGduaEpXLVBHMQ?oc=5,뉴스1,COLLECTION_FILTER,,,collection_relevance:brand_keyword_absent_from_title_and_front_summary,,,,,,
네이버,"김효열 감독 ""나고야 AG 앞둔 한국 경영, 항저우 때보다 위에 있다""",https://news.google.com/rss/articles/CBMiXkFVX3lxTE5qRXRGNDYxSkphZEZsQ05Tb1pZMmhqQkNuRVhkNEw1UmJYWldFdHIzWWswWlBFOXhMWTJRTVJaWlVoNHY2T3JYbTBnTDVzVzFZTGtXT1hrSUlsalJXS3c?oc=5,뉴스1,COLLECTION_FILTER,,,collection_relevance:brand_keyword_absent_from_title_and_front_summary,,,,,,
네이버,"'통합 넥타이' 李대통령 ""국민 뜻 겸허히 받들어 새 지방정부와 협력""(종합)",https://news.google.com/rss/articles/CBMiW0FVX3lxTE5UcGJJUzhETU5FbC1qSWNCSjBlbzNINXJON2VqcFpnQ2ZxdUZxOW9SeEt1MDd3ZUtINmkxQjNUd2dpa1JqWHMyajkzcXF5YzJMR0lZUXphRXBtXzA?oc=5,뉴스1,COLLECTION_FILTER,,,collection_relevance:brand_keyword_absent_from_title_and_front_summary,,,,,,
네이버,"'불꽃야구' 오승환 ""삼성 라이온즈 시절 퍼포먼스 보여줄 것"" 각오",https://news.google.com/rss/articles/CBMiYEFVX3lxTE5kSllEa09haVYzaUFfNjJydzNySzJHanVFTVZqY0F6MG45YndlYjJka2l2Q3BzcW9jRU1jTHFkeDZHN3VsNVVFTFdMcHBNcFpLRm9zRGl4cDZ6Tzhlcl9pNA?oc=5,뉴스1,COLLECTION_FILTER,,,collection_relevance:brand_keyword_absent_from_title_and_front_summary,,,,,,
네이버,[화제의 당선인] 거대 여야 속 윤민섭 정의당 시의원 재선 성공,https://news.google.com/rss/articles/CBMiVEFVX3lxTFBKdk0wU0pwU2RyZFp3dk5OSWtjRUhmZzFPc2gxbE5qbS1HQ05Cd3BXMVUwZ1NGdkJTNENYTV9Vdk9xSno3ZTRjcUJkYnpSQVBOU0JobQ?oc=5,뉴스1,COLLECTION_FILTER,,,collection_relevance:brand_keyword_absent_from_title_and_front_summary,,,,,,
네이버,"지선 후폭풍…""전당대회서 정청래 심판"" 벼르는 김영록·김관영",https://news.google.com/rss/articles/CBMiX0FVX3lxTE5GeE1xUGgxa1V0bHpDTmtYN0h3aERoWUtNTzZHMS1ELW1xR0c1Mk01NVJSNGVpOXVHNkNKZUZfUExCZWVKcWVxSnBhMVlUQkxkeTVEclhxVnZwQlBvVFdr?oc=5,뉴스1,COLLECTION_FILTER,,,collection_relevance:brand_keyword_absent_from_title_and_front_summary,,,,,,
네이버,"中, 대만 방문한 뉴질랜드 의원 4명에 '1년 입국금지' 보복",https://news.google.com/rss/articles/CBMiXkFVX3lxTE1kckpURlJZaWFXTDBOdkFzWlVhbEVxVkFrcTVDRmdNSFA2UnlpWTdGMHVOTGpKX0F2cE1YcWoyZHVpZjV2Wm1xelAtS3lmMmotTWY2WllWeDI5NThVeFE?oc=5,뉴스1,COLLECTION_FILTER,,,collection_relevance:brand_keyword_absent_from_title_and_front_summary,,,,,,
네이버,"'임신 7개월' US 오픈 나서는 사그스트롬…""메이저대회는 못 참아""",https://news.google.com/rss/articles/CBMiUkFVX3lxTE9ubGdrYnQ5OF8wR242Qk9WSXB5VDR6Zno0dzhoRkdmcV9LYy01Ui1IS3RQNjlTQWN2MEptS1VUbmVrajlrUEFlSU85amtfaVBhWVE?oc=5,뉴스1,COLLECTION_FILTER,,,collection_relevance:brand_keyword_absent_from_title_and_front_summary,,,,,,
네이버,"분당차여성병원, 복부에 구멍 하나 뚫어 난소·담낭 동시치료",https://news.google.com/rss/articles/CBMiXEFVX3lxTE1FRVZ5Znlwa1luY0l5NEZXbVdBR1JrY0xUZ1hzR2QzYzBXYmxnRWtLN3lkaW9zcGZGZG9xX3NtOEhyaVlzUXl5WDJlZWVUS0lRa2lNNE1jTkZ2N3dJ?oc=5,뉴스1,COLLECTION_FILTER,,,collection_relevance:brand_keyword_absent_from_title_and_front_summary,,,,,,
네이버,"쿠와키 리무 ""'상자 속의 양' 오디션 합격, 온 가족이 폴짝 뛰며 기뻐해""",https://news.google.com/rss/articles/CBMiV0FVX3lxTE5qeUNudnYydnd3ZFVuODduTHVfaVlkTzRHX0FEODAtSDJhLU5UOTJtQUl1MS1GMzNOVEgwU3BuQjlxLXlwRGpsamJiZDZ4V0ZDS1RFZU4wdw?oc=5,뉴스1,COLLECTION_FILTER,,,collection_relevance:brand_keyword_absent_from_title_and_front_summary,,,,,,
네이버,"휴온스글로벌, 합병 간담회…""주주환원 계획으로 주주 설득""",https://news.google.com/rss/articles/CBMiYEFVX3lxTE1QaFFZTTdvYWRkR28xVGZhc1FocUQxUVlyVUEwdGtORGVHZlcyZmtLSXIzQzVad1RqbGtlSDZxM3Vac2ZrSTdObTlLRHRxcUNFQ2FxVjhmeGFpZ01lalZvRg?oc=5,뉴스1,COLLECTION_FILTER,,,collection_relevance:brand_keyword_absent_from_title_and_front_summary,,,,,,
네이버,민선9기 출범 앞둔 추경호 대구 시정…'신공항' 등 현안 해법은?,https://news.google.com/rss/articles/CBMiX0FVX3lxTE9UUG11Sk1SeGd0T1JZcjBEc3dfWUpuUzV3VnZPYWtBTFlPVTYzbkQtNV8wTzRRdGRGeUswU2JjWl9yT3V0MDktUnltNEotUkZYaDJBWmtnQnZ6aUk3a1U0?oc=5,뉴스1,COLLECTION_FILTER,,,collection_relevance:brand_keyword_absent_from_title_and_front_summary,,,,,,
네이버,"충북경찰청, 현충일 이륜차 폭주 행위 등 집중 단속",https://news.google.com/rss/articles/CBMiX0FVX3lxTE51OVlLSUwweUNwampuUlpCN21GVmp6LWxlVi14akpVcDFIOWJjVlI1SW9EYWMyX200WjdZNUR5d293TmFoTVdQRjVUUVNwQmRPbTZwSlBfdFlUWFd6Rml3?oc=5,뉴스1,COLLECTION_FILTER,,,collection_relevance:brand_keyword_absent_from_title_and_front_summary,,,,,,
네이버,[화제의 당선인] 쪼개진 보수표·범여풍도 이긴 '신인왕' 김길수,https://news.google.com/rss/articles/CBMiVEFVX3lxTFBiUUtqcXRUVVV0eDlqaVVtb3pOOVM0WUhGV241MWJqb0ZEY3FNSEg3QVRSNUR6RmNWRzBNdEdSZTFRSTVGaDBkWU56S2xUZm9CZWlBSw?oc=5,뉴스1,COLLECTION_FILTER,,,collection_relevance:brand_keyword_absent_from_title_and_front_summary,,,,,,
네이버,"우상호 강원지사 당선인, 선대위 해단식…""청년 돌아오는 강원 만들 것""",https://news.google.com/rss/articles/CBMiVEFVX3lxTE1lanBxeDVxaDN4YjhSTGxnNzNBNXg0MW15MHRHeW5UYmM0b2gwMXpLbm4xRXlDbFJCVHU1cGpFdU5NV0pJTXMtb2QtS1c2T1F2akhXYw?oc=5,뉴스1,COLLECTION_FILTER,,,collection_relevance:brand_keyword_absent_from_title_and_front_summary,,,,,,
네이버,[르포] 대만 '조립PC 성지' 광화상창…AI 시대 부품상들의 생존법,https://news.google.com/rss/articles/CBMiaEFVX3lxTE5tUWZ2NHBXV29ZMkVwdjJQXzd4djRTbDZiY1ZuSFpYZUZRc1VIQWg1SThqV1RvdlRIRUpIVG9jbHFqRFJVcnVQTHhGdlRWX253Qi1NU3VaWHZkUUZMVVpQVVl5bGg4R2dS?oc=5,뉴스1,COLLECTION_FILTER,,,collection_relevance:brand_keyword_absent_from_title_and_front_summary,,,,,,
네이버,'여성살롱' 임국희 전 아나운서 별세…향년 88세,https://news.google.com/rss/articles/CBMiW0FVX3lxTFB0bExBMk9TSU1DRk1JSVN1cExrdUxVQUxfUERoRnUzb3duSWplb3N2bFh6S0Z6VVpRbVBERmRHTmtjRFcydGJCOTRlMzluU1YtdmxEQ0tXSzlFZ2M?oc=5,뉴스1,COLLECTION_FILTER,,,collection_relevance:brand_keyword_absent_from_title_and_front_summary,,,,,,
네이버,[6·3지선-표] 경남 기초의원 당선인 명단,https://news.google.com/rss/articles/CBMiX0FVX3lxTE00VWtBeFBvZzVialJMbWRLa1NOTEFRWk5zanFDSWFyTHZaWE1xa0oxNTlTTV9OT0ZDQUt3b0l2TWx6cGMweHMyYXlJNVFrYXU4NElXNmJ1NVoyZHMxeThR?oc=5,뉴스1,COLLECTION_FILTER,,,collection_relevance:brand_keyword_absent_from_title_and_front_summary,,,,,,
네이버,두산로보틱스 15% 급락…젠슨 황 테마 상승분 반납[핫종목],https://news.google.com/rss/articles/CBMiX0FVX3lxTE13Z1ZkTThDdWtrdHNZU0pOS1M2Z05ySVN0bVhic1F6RzJLQnZVRXJaMWgxMXhnSUc3dWtPRWFnOFZ2REJWTGtZcjZNQ0JjVmNEQklhZDd6cmozRW85d1FV?oc=5,뉴스1,COLLECTION_FILTER,,,collection_relevance:pure_stock_market_or_investment_noise,,,,,,
네이버,도수치료 가격·횟수 관리한다…4만3850원·주 2회·연 24회 제한,https://news.google.com/rss/articles/CBMiUkFVX3lxTE1mNlJSNHZvZWNkY09fUWtCVDBGbEN5VnJyWjhiWU8xMVhMMHFiTjZydFBtY2sxWjM1TC01dXNjeHZQU1EwSElXS05NRXV2Z2NXZGc?oc=5,뉴스1,COLLECTION_FILTER,,,collection_relevance:brand_keyword_absent_from_title_and_front_summary,,,,,,
네이버,"[뉴스1 PICK]‘이동경 결승골’ 홍명보호, 사전캠프 2연승…'이제 멕시코다'",https://news.google.com/rss/articles/CBMiVEFVX3lxTE92RThoUG9XYXZKVVR5bWxqRkJlRWZkeVp0LUV3Z0lHTlRVbGJQVXBiNWUzQ2EwV0hFSmNhRXcxQUxFR09CY05CcW9nSWlFMjZubVVGQQ?oc=5,뉴스1,COLLECTION_FILTER,,,collection_relevance:brand_keyword_absent_from_title_and_front_summary,,,,,,
네이버,"젠슨 황, 오늘 입국…'삼겹살 회동'에 시구까지 '셀럽 마케팅' 달인",https://news.google.com/rss/articles/CBMiakFVX3lxTE9DNkZDYTVwRjl5czVqZmdiNUVYTm4ydjFYa2lNdE9wLWp0TkFvSU5tSm5yMFNNMlBPWmlZQ3BFTk9SNk4xeXBDZXVHZUhyNVdGRklaZUFVZXZqZk4tMjBPU2gxTW1yRnlqQlE?oc=5,뉴스1,COLLECTION_FILTER,,,collection_relevance:brand_keyword_absent_from_title_and_front_summary,,,,,,
